repository_path,classification,size_bytes,sha256,hash_status
Scripts/Invoke_Certiaura_Historical_Actions_Audit.ps1,SCRIPT,2381,df9a27ef517e1a8a68426f14d66b640680df02631f7ecb05bc5ac912ee76ad32,VERIFIED
Scripts/Run_Certiaura_Build_0055.ps1,SCRIPT,13306,edd848eda634b2c7cfeb5f5e981b1c9e96a62c6ed44d8a34a3f73d366e232afa,VERIFIED
Scripts/START_BUILD_0055.cmd,SCRIPT,105,cf954dda3fa7fbbbe57bbae4e476ee92a78e3a6f1d91ff9f7170bfaf4eb49b0d,VERIFIED
Scripts/update_certiaura_build_0055_controls.py,SCRIPT,4450,e2ed6efb2e82b5f7bc0b46e469d4e1cd5882d2c7c016669589fac85094abe800,VERIFIED
Standards/CERTIAURA_HISTORICAL_GITHUB_ACTIONS_EVIDENCE_STANDARD.md,FORMAL_ASSET,1746,c3e12acb9f70d0447fc51964cfc507eccb57a1e7ad0a9e402aa4b971ef802e16,VERIFIED
Standards/CERTIAURA_NEXT_PEPTIDE_PILOT_SELECTION_MATRIX.json,FORMAL_ASSET,484,227468bba8fa09db7b4e26ff91b94e363670459ae5f1da8b95885aa548a58878,VERIFIED
Standards/RETATRUTIDE_BASELINE_EXCEPTION_AND_REOPENING_MATRIX.json,FORMAL_ASSET,459,cca6be8d3519555778edd15dc0882dda98ffcc5afe69f95ebe9db97220d97310,VERIFIED
Standards/RETATRUTIDE_CONTROLLED_RELEASE_AUTHORISATION_MATRIX.json,FORMAL_ASSET,559,195f879c2ce1c4454dd3e46e56ed855c71c03a39b3f4e34a62a71de96c53fb65,VERIFIED
Standards/RETATRUTIDE_OPERATIONAL_BASELINE_CLOSURE_STANDARD.md,FORMAL_ASSET,975,dbfaf26698ee5e4efabdbc0dae6b9d04504e2257fd1cd64fa6caceacb8832a94,VERIFIED
Standards/RETATRUTIDE_REUSABLE_ARCHITECTURE_HANDOFF_STANDARD.md,FORMAL_ASSET,568,3e7069f5e8adee2616e077225e0d2244450bb7af9fbcf46614f83ebda8fa29b2,VERIFIED
Templates/CERTIAURA_HISTORICAL_GITHUB_ACTIONS_EVIDENCE_TEMPLATE.json,SUPPORTING_FILE,611,b71243e8a3f4239df08350d4469df1188c05b7e2b4b65541074aff04617c6a8f,VERIFIED
Templates/CERTIAURA_NEXT_PEPTIDE_PILOT_SELECTION_TEMPLATE.json,TEMPLATE,546,ec6bc8d3f7d19f881a5cbfeeea8c93fa6fa8b179da2d16e93222e197807fc12e,VERIFIED
Templates/RETATRUTIDE_BASELINE_CLOSURE_EXECUTIVE_SUMMARY_TEMPLATE.md,TEMPLATE,267,3ab70ead9b9306fbf63326572fa47b5a691cbde60146fd60e0072fa5f5712744,VERIFIED
Templates/RETATRUTIDE_BASELINE_EXCEPTION_REOPENING_DECISION_TEMPLATE.json,TEMPLATE,530,fd24e826ec2572246370b56181923c4c30b240e71e02a518edbf41a84af2e38f,VERIFIED
Templates/RETATRUTIDE_CONTROLLED_RELEASE_AUTHORISATION_TEMPLATE.json,TEMPLATE,546,9ab53d245c80663e6bcb4c3089a901ffeee4864d6ba97a65d1f89aaca5752f12,VERIFIED
Templates/RETATRUTIDE_OPERATIONAL_BASELINE_CLOSURE_DECISION_TEMPLATE.json,TEMPLATE,556,568294c3ee9d8c589e7a6667dbc498073de8cf2a8059abf60b7350b91e618ab1,VERIFIED
Templates/RETATRUTIDE_REUSABLE_ARCHITECTURE_HANDOFF_TEMPLATE.json,TEMPLATE,510,7655191d3ef1efabf02163d29e95a81679f9d0903bb428d18efb1b42b6b09f62,VERIFIED
